pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50148053:IDFM:21919,IDFM:StopPlaceEntrance:50148053,IDFM:21919,1,1,138.12,175,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:22072,IDFM:StopPlaceEntrance:50148053,IDFM:22072,1,1,90.9,115,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:22073,IDFM:StopPlaceEntrance:50148053,IDFM:22073,1,1,55.63,70,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:22080,IDFM:StopPlaceEntrance:50148053,IDFM:22080,1,1,63.39,80,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:462942,IDFM:StopPlaceEntrance:50148053,IDFM:462942,1,1,146.98,187,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:462943,IDFM:StopPlaceEntrance:50148053,IDFM:462943,1,1,68.14,86,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:463028,IDFM:StopPlaceEntrance:50148053,IDFM:463028,1,1,50.45,64,,,,,
IDFM:StopPlaceEntrance:50148053:IDFM:463067,IDFM:StopPlaceEntrance:50148053,IDFM:463067,1,1,96.29,122,,,,,
IDFM:StopPlaceEntrance:50148051:IDFM:22177,IDFM:StopPlaceEntrance:50148051,IDFM:22177,1,1,9,11,,,,,
IDFM:StopPlaceEntrance:50148051:IDFM:463127,IDFM:StopPlaceEntrance:50148051,IDFM:463127,1,1,9,11,,,,,
IDFM:StopPlaceEntrance:50148050:IDFM:22177,IDFM:StopPlaceEntrance:50148050,IDFM:22177,1,1,15.19,19,,,,,
IDFM:StopPlaceEntrance:50148050:IDFM:463127,IDFM:StopPlaceEntrance:50148050,IDFM:463127,1,1,15.19,19,,,,,
IDFM:StopPlaceEntrance:50148049:IDFM:22177,IDFM:StopPlaceEntrance:50148049,IDFM:22177,1,1,31.37,39,,,,,
IDFM:StopPlaceEntrance:50148049:IDFM:463127,IDFM:StopPlaceEntrance:50148049,IDFM:463127,1,1,31.37,39,,,,,
IDFM:StopPlaceEntrance:50148048:IDFM:22181,IDFM:StopPlaceEntrance:50148048,IDFM:22181,1,1,29.19,37,,,,,
IDFM:StopPlaceEntrance:50148048:IDFM:22184,IDFM:StopPlaceEntrance:50148048,IDFM:22184,1,1,77.28,98,,,,,
IDFM:StopPlaceEntrance:50148048:IDFM:463168,IDFM:StopPlaceEntrance:50148048,IDFM:463168,1,1,77.28,98,,,,,
IDFM:StopPlaceEntrance:50148048:IDFM:463169,IDFM:StopPlaceEntrance:50148048,IDFM:463169,1,1,32.9,41,,,,,
IDFM:StopPlaceEntrance:50148047:IDFM:22181,IDFM:StopPlaceEntrance:50148047,IDFM:22181,1,1,123.99,157,,,,,
IDFM:StopPlaceEntrance:50148047:IDFM:22184,IDFM:StopPlaceEntrance:50148047,IDFM:22184,1,1,74.84,95,,,,,
IDFM:StopPlaceEntrance:50148047:IDFM:463168,IDFM:StopPlaceEntrance:50148047,IDFM:463168,1,1,74.84,95,,,,,
IDFM:StopPlaceEntrance:50148047:IDFM:463169,IDFM:StopPlaceEntrance:50148047,IDFM:463169,1,1,116.81,148,,,,,
IDFM:StopPlaceEntrance:50148045:IDFM:22181,IDFM:StopPlaceEntrance:50148045,IDFM:22181,1,1,27.89,35,,,,,
IDFM:StopPlaceEntrance:50148045:IDFM:22184,IDFM:StopPlaceEntrance:50148045,IDFM:22184,1,1,64.29,81,,,,,
IDFM:StopPlaceEntrance:50148045:IDFM:463168,IDFM:StopPlaceEntrance:50148045,IDFM:463168,1,1,64.29,81,,,,,
IDFM:StopPlaceEntrance:50148045:IDFM:463169,IDFM:StopPlaceEntrance:50148045,IDFM:463169,1,1,39.11,49,,,,,
IDFM:StopPlaceEntrance:50148043:IDFM:21957,IDFM:StopPlaceEntrance:50148043,IDFM:21957,1,1,193.2,246,,,,,
IDFM:StopPlaceEntrance:50148043:IDFM:22178,IDFM:StopPlaceEntrance:50148043,IDFM:22178,1,1,173.94,221,,,,,
IDFM:StopPlaceEntrance:50148043:IDFM:463128,IDFM:StopPlaceEntrance:50148043,IDFM:463128,1,1,173.12,220,,,,,
IDFM:StopPlaceEntrance:50148043:IDFM:463129,IDFM:StopPlaceEntrance:50148043,IDFM:463129,1,1,202.01,257,,,,,
IDFM:StopPlaceEntrance:50148042:IDFM:21957,IDFM:StopPlaceEntrance:50148042,IDFM:21957,1,1,28.57,36,,,,,
IDFM:StopPlaceEntrance:50148042:IDFM:22178,IDFM:StopPlaceEntrance:50148042,IDFM:22178,1,1,10.81,13,,,,,
IDFM:StopPlaceEntrance:50148042:IDFM:463128,IDFM:StopPlaceEntrance:50148042,IDFM:463128,1,1,9.43,12,,,,,
IDFM:StopPlaceEntrance:50148042:IDFM:463129,IDFM:StopPlaceEntrance:50148042,IDFM:463129,1,1,39.27,50,,,,,
IDFM:StopPlaceEntrance:50148041:IDFM:21957,IDFM:StopPlaceEntrance:50148041,IDFM:21957,1,1,48.7,62,,,,,
IDFM:StopPlaceEntrance:50148041:IDFM:22178,IDFM:StopPlaceEntrance:50148041,IDFM:22178,1,1,28.56,36,,,,,
IDFM:StopPlaceEntrance:50148041:IDFM:463128,IDFM:StopPlaceEntrance:50148041,IDFM:463128,1,1,27.38,34,,,,,
IDFM:StopPlaceEntrance:50148041:IDFM:463129,IDFM:StopPlaceEntrance:50148041,IDFM:463129,1,1,59.02,75,,,,,
IDFM:StopPlaceEntrance:50148040:IDFM:22161,IDFM:StopPlaceEntrance:50148040,IDFM:22161,1,1,65.68,83,,,,,
IDFM:StopPlaceEntrance:50148040:IDFM:463288,IDFM:StopPlaceEntrance:50148040,IDFM:463288,1,1,64.96,82,,,,,
IDFM:StopPlaceEntrance:50148039:IDFM:22174,IDFM:StopPlaceEntrance:50148039,IDFM:22174,1,1,37.37,47,,,,,
IDFM:StopPlaceEntrance:50148039:IDFM:463147,IDFM:StopPlaceEntrance:50148039,IDFM:463147,1,1,37.14,47,,,,,
IDFM:StopPlaceEntrance:50148037:IDFM:22175,IDFM:StopPlaceEntrance:50148037,IDFM:22175,1,1,50.79,64,,,,,
IDFM:StopPlaceEntrance:50148037:IDFM:463105,IDFM:StopPlaceEntrance:50148037,IDFM:463105,1,1,50.79,64,,,,,
IDFM:StopPlaceEntrance:50148036:IDFM:22175,IDFM:StopPlaceEntrance:50148036,IDFM:22175,1,1,52.33,66,,,,,
IDFM:StopPlaceEntrance:50148036:IDFM:463105,IDFM:StopPlaceEntrance:50148036,IDFM:463105,1,1,52.33,66,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:21969,IDFM:StopPlaceEntrance:50148030,IDFM:21969,1,1,80.8,102,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:22162,IDFM:StopPlaceEntrance:50148030,IDFM:22162,1,1,50.49,64,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:22183,IDFM:StopPlaceEntrance:50148030,IDFM:22183,1,1,72.86,92,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:463194,IDFM:StopPlaceEntrance:50148030,IDFM:463194,1,1,50.77,64,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:463201,IDFM:StopPlaceEntrance:50148030,IDFM:463201,1,1,84.71,107,,,,,
IDFM:StopPlaceEntrance:50148030:IDFM:463202,IDFM:StopPlaceEntrance:50148030,IDFM:463202,1,1,73.72,93,,,,,
IDFM:22171:IDFM:StopPlaceEntrance:50148029,IDFM:22171,IDFM:StopPlaceEntrance:50148029,1,0,48.77,62,,,,,
IDFM:463099:IDFM:StopPlaceEntrance:50148029,IDFM:463099,IDFM:StopPlaceEntrance:50148029,1,0,48.73,62,,,,,
IDFM:StopPlaceEntrance:50148028:IDFM:22171,IDFM:StopPlaceEntrance:50148028,IDFM:22171,1,0,48.58,61,,,,,
IDFM:StopPlaceEntrance:50148028:IDFM:463099,IDFM:StopPlaceEntrance:50148028,IDFM:463099,1,0,47.81,60,,,,,
IDFM:22179:IDFM:StopPlaceEntrance:50148027,IDFM:22179,IDFM:StopPlaceEntrance:50148027,1,0,51.55,65,,,,,
IDFM:463005:IDFM:StopPlaceEntrance:50148027,IDFM:463005,IDFM:StopPlaceEntrance:50148027,1,0,50.18,63,,,,,
IDFM:StopPlaceEntrance:50148025:IDFM:22179,IDFM:StopPlaceEntrance:50148025,IDFM:22179,1,1,56.44,71,,,,,
IDFM:StopPlaceEntrance:50148025:IDFM:463005,IDFM:StopPlaceEntrance:50148025,IDFM:463005,1,1,55.97,71,,,,,
IDFM:StopPlaceEntrance:50148024:IDFM:22165,IDFM:StopPlaceEntrance:50148024,IDFM:22165,1,1,22.46,28,,,,,
IDFM:StopPlaceEntrance:50148024:IDFM:463101,IDFM:StopPlaceEntrance:50148024,IDFM:463101,1,1,21.94,27,,,,,
IDFM:StopPlaceEntrance:50148023:IDFM:22165,IDFM:StopPlaceEntrance:50148023,IDFM:22165,1,1,26.86,34,,,,,
IDFM:StopPlaceEntrance:50148023:IDFM:463101,IDFM:StopPlaceEntrance:50148023,IDFM:463101,1,1,9.99,12,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:22006,IDFM:StopPlaceEntrance:50148019,IDFM:22006,1,1,133.01,169,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:22168,IDFM:StopPlaceEntrance:50148019,IDFM:22168,1,1,144.07,183,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:22365,IDFM:StopPlaceEntrance:50148019,IDFM:22365,1,1,71.83,91,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:463003,IDFM:StopPlaceEntrance:50148019,IDFM:463003,1,1,134.91,171,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:463025,IDFM:StopPlaceEntrance:50148019,IDFM:463025,1,1,133.14,169,,,,,
IDFM:StopPlaceEntrance:50148019:IDFM:463026,IDFM:StopPlaceEntrance:50148019,IDFM:463026,1,1,70.33,89,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:22006,IDFM:StopPlaceEntrance:50148017,IDFM:22006,1,1,59.51,75,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:22168,IDFM:StopPlaceEntrance:50148017,IDFM:22168,1,1,95.77,121,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:22365,IDFM:StopPlaceEntrance:50148017,IDFM:22365,1,1,82.25,104,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:463003,IDFM:StopPlaceEntrance:50148017,IDFM:463003,1,1,92.75,118,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:463025,IDFM:StopPlaceEntrance:50148017,IDFM:463025,1,1,52.63,67,,,,,
IDFM:StopPlaceEntrance:50148017:IDFM:463026,IDFM:StopPlaceEntrance:50148017,IDFM:463026,1,1,84.07,107,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:22006,IDFM:StopPlaceEntrance:50148016,IDFM:22006,1,1,77.16,98,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:22168,IDFM:StopPlaceEntrance:50148016,IDFM:22168,1,1,45.4,57,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:22365,IDFM:StopPlaceEntrance:50148016,IDFM:22365,1,1,105.77,134,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:463003,IDFM:StopPlaceEntrance:50148016,IDFM:463003,1,1,44.73,56,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:463025,IDFM:StopPlaceEntrance:50148016,IDFM:463025,1,1,83.94,106,,,,,
IDFM:StopPlaceEntrance:50148016:IDFM:463026,IDFM:StopPlaceEntrance:50148016,IDFM:463026,1,1,104.41,133,,,,,
IDFM:StopPlaceEntrance:50148013:IDFM:22000,IDFM:StopPlaceEntrance:50148013,IDFM:22000,1,1,11.37,14,,,,,
IDFM:StopPlaceEntrance:50148013:IDFM:463097,IDFM:StopPlaceEntrance:50148013,IDFM:463097,1,1,11.37,14,,,,,
IDFM:StopPlaceEntrance:50148010:IDFM:22077,IDFM:StopPlaceEntrance:50148010,IDFM:22077,1,1,253.31,322,,,,,
IDFM:StopPlaceEntrance:50148010:IDFM:463012,IDFM:StopPlaceEntrance:50148010,IDFM:463012,1,1,253.31,322,,,,,
IDFM:StopPlaceEntrance:50148008:IDFM:22103,IDFM:StopPlaceEntrance:50148008,IDFM:22103,1,1,134.14,170,,,,,
IDFM:StopPlaceEntrance:50148008:IDFM:463040,IDFM:StopPlaceEntrance:50148008,IDFM:463040,1,1,136.35,173,,,,,
IDFM:22103:IDFM:StopPlaceEntrance:50148006,IDFM:22103,IDFM:StopPlaceEntrance:50148006,1,0,11.15,14,,,,,
IDFM:463040:IDFM:StopPlaceEntrance:50148006,IDFM:463040,IDFM:StopPlaceEntrance:50148006,1,0,13.3,16,,,,,
IDFM:StopPlaceEntrance:50148005:IDFM:22103,IDFM:StopPlaceEntrance:50148005,IDFM:22103,1,1,76.57,97,,,,,
IDFM:StopPlaceEntrance:50148005:IDFM:463040,IDFM:StopPlaceEntrance:50148005,IDFM:463040,1,1,74.46,94,,,,,
IDFM:22105:IDFM:StopPlaceEntrance:50148003,IDFM:22105,IDFM:StopPlaceEntrance:50148003,1,0,118.91,151,,,,,
IDFM:463130:IDFM:StopPlaceEntrance:50148003,IDFM:463130,IDFM:StopPlaceEntrance:50148003,1,0,119.42,152,,,,,
IDFM:StopPlaceEntrance:50148002:IDFM:22105,IDFM:StopPlaceEntrance:50148002,IDFM:22105,1,1,79.82,101,,,,,
IDFM:StopPlaceEntrance:50148002:IDFM:463130,IDFM:StopPlaceEntrance:50148002,IDFM:463130,1,1,78.29,99,,,,,
IDFM:StopPlaceEntrance:50147999:IDFM:22104,IDFM:StopPlaceEntrance:50147999,IDFM:22104,1,1,256.9,327,,,,,
IDFM:StopPlaceEntrance:50147999:IDFM:463149,IDFM:StopPlaceEntrance:50147999,IDFM:463149,1,1,256.9,327,,,,,
IDFM:22104:IDFM:StopPlaceEntrance:50147998,IDFM:22104,IDFM:StopPlaceEntrance:50147998,1,0,18.97,24,,,,,
IDFM:463149:IDFM:StopPlaceEntrance:50147998,IDFM:463149,IDFM:StopPlaceEntrance:50147998,1,0,18.97,24,,,,,
IDFM:StopPlaceEntrance:50147996:IDFM:22104,IDFM:StopPlaceEntrance:50147996,IDFM:22104,1,1,24.15,30,,,,,
IDFM:StopPlaceEntrance:50147996:IDFM:463149,IDFM:StopPlaceEntrance:50147996,IDFM:463149,1,1,24.15,30,,,,,
IDFM:StopPlaceEntrance:50147995:IDFM:22104,IDFM:StopPlaceEntrance:50147995,IDFM:22104,1,1,24.99,31,,,,,
IDFM:StopPlaceEntrance:50147995:IDFM:463149,IDFM:StopPlaceEntrance:50147995,IDFM:463149,1,1,24.99,31,,,,,
IDFM:StopPlaceEntrance:50147994:IDFM:22079,IDFM:StopPlaceEntrance:50147994,IDFM:22079,1,1,21.94,27,,,,,
IDFM:StopPlaceEntrance:50147994:IDFM:22376,IDFM:StopPlaceEntrance:50147994,IDFM:22376,1,1,43.8,55,,,,,
IDFM:StopPlaceEntrance:50147994:IDFM:463227,IDFM:StopPlaceEntrance:50147994,IDFM:463227,1,1,4.24,5,,,,,
IDFM:StopPlaceEntrance:50147994:IDFM:463249,IDFM:StopPlaceEntrance:50147994,IDFM:463249,1,1,54.45,69,,,,,
IDFM:StopPlaceEntrance:50147993:IDFM:22079,IDFM:StopPlaceEntrance:50147993,IDFM:22079,1,1,148.88,189,,,,,
IDFM:StopPlaceEntrance:50147993:IDFM:22376,IDFM:StopPlaceEntrance:50147993,IDFM:22376,1,1,181.48,231,,,,,
IDFM:StopPlaceEntrance:50147993:IDFM:463227,IDFM:StopPlaceEntrance:50147993,IDFM:463227,1,1,152.19,193,,,,,
IDFM:StopPlaceEntrance:50147993:IDFM:463249,IDFM:StopPlaceEntrance:50147993,IDFM:463249,1,1,187.72,239,,,,,
IDFM:StopPlaceEntrance:50147992:IDFM:22079,IDFM:StopPlaceEntrance:50147992,IDFM:22079,1,1,102.86,131,,,,,
IDFM:StopPlaceEntrance:50147992:IDFM:22376,IDFM:StopPlaceEntrance:50147992,IDFM:22376,1,1,83.89,106,,,,,
IDFM:StopPlaceEntrance:50147992:IDFM:463227,IDFM:StopPlaceEntrance:50147992,IDFM:463227,1,1,90.43,115,,,,,
IDFM:StopPlaceEntrance:50147992:IDFM:463249,IDFM:StopPlaceEntrance:50147992,IDFM:463249,1,1,84.29,107,,,,,
IDFM:StopPlaceEntrance:50147991:IDFM:22079,IDFM:StopPlaceEntrance:50147991,IDFM:22079,1,1,72.05,91,,,,,
IDFM:StopPlaceEntrance:50147991:IDFM:22376,IDFM:StopPlaceEntrance:50147991,IDFM:22376,1,1,25.19,32,,,,,
IDFM:StopPlaceEntrance:50147991:IDFM:463227,IDFM:StopPlaceEntrance:50147991,IDFM:463227,1,1,57.79,73,,,,,
IDFM:StopPlaceEntrance:50147991:IDFM:463249,IDFM:StopPlaceEntrance:50147991,IDFM:463249,1,1,27.47,34,,,,,
IDFM:StopPlaceEntrance:50147989:IDFM:22079,IDFM:StopPlaceEntrance:50147989,IDFM:22079,1,1,49.97,63,,,,,
IDFM:StopPlaceEntrance:50147989:IDFM:22376,IDFM:StopPlaceEntrance:50147989,IDFM:22376,1,1,90.52,115,,,,,
IDFM:StopPlaceEntrance:50147989:IDFM:463227,IDFM:StopPlaceEntrance:50147989,IDFM:463227,1,1,53.18,67,,,,,
IDFM:StopPlaceEntrance:50147989:IDFM:463249,IDFM:StopPlaceEntrance:50147989,IDFM:463249,1,1,99.24,126,,,,,
IDFM:StopPlaceEntrance:50147988:IDFM:22079,IDFM:StopPlaceEntrance:50147988,IDFM:22079,1,1,42.14,53,,,,,
IDFM:StopPlaceEntrance:50147988:IDFM:22376,IDFM:StopPlaceEntrance:50147988,IDFM:22376,1,1,58.09,73,,,,,
IDFM:StopPlaceEntrance:50147988:IDFM:463227,IDFM:StopPlaceEntrance:50147988,IDFM:463227,1,1,33.19,42,,,,,
IDFM:StopPlaceEntrance:50147988:IDFM:463249,IDFM:StopPlaceEntrance:50147988,IDFM:463249,1,1,66.18,84,,,,,
IDFM:StopPlaceEntrance:50147985:IDFM:21958,IDFM:StopPlaceEntrance:50147985,IDFM:21958,1,1,274.9,350,,,,,
IDFM:StopPlaceEntrance:50147985:IDFM:22083,IDFM:StopPlaceEntrance:50147985,IDFM:22083,1,1,156.89,199,,,,,
IDFM:StopPlaceEntrance:50147985:IDFM:463046,IDFM:StopPlaceEntrance:50147985,IDFM:463046,1,1,211.6,269,,,,,
IDFM:StopPlaceEntrance:50147985:IDFM:463197,IDFM:StopPlaceEntrance:50147985,IDFM:463197,1,1,157.88,201,,,,,
IDFM:StopPlaceEntrance:50147984:IDFM:21958,IDFM:StopPlaceEntrance:50147984,IDFM:21958,1,1,285.29,363,,,,,
IDFM:StopPlaceEntrance:50147984:IDFM:22083,IDFM:StopPlaceEntrance:50147984,IDFM:22083,1,1,158.1,201,,,,,
IDFM:StopPlaceEntrance:50147984:IDFM:463046,IDFM:StopPlaceEntrance:50147984,IDFM:463046,1,1,221.72,282,,,,,
IDFM:StopPlaceEntrance:50147984:IDFM:463197,IDFM:StopPlaceEntrance:50147984,IDFM:463197,1,1,158.08,201,,,,,
IDFM:StopPlaceEntrance:50147983:IDFM:21958,IDFM:StopPlaceEntrance:50147983,IDFM:21958,1,1,171.22,218,,,,,
IDFM:StopPlaceEntrance:50147983:IDFM:22083,IDFM:StopPlaceEntrance:50147983,IDFM:22083,1,1,92.94,118,,,,,
IDFM:StopPlaceEntrance:50147983:IDFM:463046,IDFM:StopPlaceEntrance:50147983,IDFM:463046,1,1,108.21,137,,,,,
IDFM:StopPlaceEntrance:50147983:IDFM:463197,IDFM:StopPlaceEntrance:50147983,IDFM:463197,1,1,99.3,126,,,,,
IDFM:StopPlaceEntrance:50147981:IDFM:21958,IDFM:StopPlaceEntrance:50147981,IDFM:21958,1,1,210.61,268,,,,,
IDFM:StopPlaceEntrance:50147981:IDFM:22083,IDFM:StopPlaceEntrance:50147981,IDFM:22083,1,1,51.92,66,,,,,
IDFM:StopPlaceEntrance:50147981:IDFM:463046,IDFM:StopPlaceEntrance:50147981,IDFM:463046,1,1,151.13,192,,,,,
IDFM:StopPlaceEntrance:50147981:IDFM:463197,IDFM:StopPlaceEntrance:50147981,IDFM:463197,1,1,49.11,62,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:22086,IDFM:StopPlaceEntrance:50147978,IDFM:22086,1,1,95.3,121,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:22094,IDFM:StopPlaceEntrance:50147978,IDFM:22094,1,1,104.34,132,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:22095,IDFM:StopPlaceEntrance:50147978,IDFM:22095,1,1,106.62,135,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:463013,IDFM:StopPlaceEntrance:50147978,IDFM:463013,1,1,95.3,121,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:463042,IDFM:StopPlaceEntrance:50147978,IDFM:463042,1,1,128.19,163,,,,,
IDFM:StopPlaceEntrance:50147978:IDFM:463043,IDFM:StopPlaceEntrance:50147978,IDFM:463043,1,1,96.14,122,,,,,
IDFM:StopPlaceEntrance:50147977:IDFM:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50147977,IDFM:monomodalStopPlace:58759,1,1,61.06,77,,,,,
IDFM:StopPlaceEntrance:50147976:IDFM:monomodalStopPlace:58759,IDFM:StopPlaceEntrance:50147976,IDFM:monomodalStopPlace:58759,1,1,133.23,169,,,,,
IDFM:StopPlaceEntrance:50147974:IDFM:22084,IDFM:StopPlaceEntrance:50147974,IDFM:22084,1,1,29.8,37,,,,,
IDFM:StopPlaceEntrance:50147974:IDFM:463185,IDFM:StopPlaceEntrance:50147974,IDFM:463185,1,1,29.8,37,,,,,
IDFM:StopPlaceEntrance:50147973:IDFM:21931,IDFM:StopPlaceEntrance:50147973,IDFM:21931,1,1,193.47,246,,,,,
IDFM:StopPlaceEntrance:50147973:IDFM:22082,IDFM:StopPlaceEntrance:50147973,IDFM:22082,1,1,162.63,207,,,,,
IDFM:StopPlaceEntrance:50147973:IDFM:463180,IDFM:StopPlaceEntrance:50147973,IDFM:463180,1,1,202.52,257,,,,,
IDFM:StopPlaceEntrance:50147973:IDFM:463181,IDFM:StopPlaceEntrance:50147973,IDFM:463181,1,1,164.71,209,,,,,
IDFM:StopPlaceEntrance:50147971:IDFM:22090,IDFM:StopPlaceEntrance:50147971,IDFM:22090,1,1,82.37,104,,,,,
IDFM:StopPlaceEntrance:50147971:IDFM:22093,IDFM:StopPlaceEntrance:50147971,IDFM:22093,1,1,53.85,68,,,,,
IDFM:StopPlaceEntrance:50147971:IDFM:463010,IDFM:StopPlaceEntrance:50147971,IDFM:463010,1,1,88.59,112,,,,,
IDFM:StopPlaceEntrance:50147971:IDFM:463011,IDFM:StopPlaceEntrance:50147971,IDFM:463011,1,1,43.38,55,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:22057,IDFM:StopPlaceEntrance:50147970,IDFM:22057,1,1,75.65,96,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:22085,IDFM:StopPlaceEntrance:50147970,IDFM:22085,1,1,34.17,43,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:22096,IDFM:StopPlaceEntrance:50147970,IDFM:22096,1,1,46.85,59,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:463150,IDFM:StopPlaceEntrance:50147970,IDFM:463150,1,1,31.48,40,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:463151,IDFM:StopPlaceEntrance:50147970,IDFM:463151,1,1,52.99,67,,,,,
IDFM:StopPlaceEntrance:50147970:IDFM:463164,IDFM:StopPlaceEntrance:50147970,IDFM:463164,1,1,67.99,86,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:22057,IDFM:StopPlaceEntrance:50147969,IDFM:22057,1,1,145.01,184,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:22085,IDFM:StopPlaceEntrance:50147969,IDFM:22085,1,1,106.29,135,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:22096,IDFM:StopPlaceEntrance:50147969,IDFM:22096,1,1,59.47,75,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:463150,IDFM:StopPlaceEntrance:50147969,IDFM:463150,1,1,105.8,134,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:463151,IDFM:StopPlaceEntrance:50147969,IDFM:463151,1,1,52.16,66,,,,,
IDFM:StopPlaceEntrance:50147969:IDFM:463164,IDFM:StopPlaceEntrance:50147969,IDFM:463164,1,1,136,173,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:22057,IDFM:StopPlaceEntrance:50147968,IDFM:22057,1,1,137.49,175,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:22085,IDFM:StopPlaceEntrance:50147968,IDFM:22085,1,1,168.19,214,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:22096,IDFM:StopPlaceEntrance:50147968,IDFM:22096,1,1,229.3,292,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:463150,IDFM:StopPlaceEntrance:50147968,IDFM:463150,1,1,167.31,213,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:463151,IDFM:StopPlaceEntrance:50147968,IDFM:463151,1,1,238.75,304,,,,,
IDFM:StopPlaceEntrance:50147968:IDFM:463164,IDFM:StopPlaceEntrance:50147968,IDFM:463164,1,1,146.99,187,,,,,
IDFM:22075:IDFM:StopPlaceEntrance:50147967,IDFM:22075,IDFM:StopPlaceEntrance:50147967,1,0,50.85,64,,,,,
IDFM:463041:IDFM:StopPlaceEntrance:50147967,IDFM:463041,IDFM:StopPlaceEntrance:50147967,1,0,49.83,63,,,,,
IDFM:StopPlaceEntrance:50147963:IDFM:22100,IDFM:StopPlaceEntrance:50147963,IDFM:22100,1,1,137.96,175,,,,,
IDFM:StopPlaceEntrance:50147963:IDFM:463217,IDFM:StopPlaceEntrance:50147963,IDFM:463217,1,1,137.96,175,,,,,
IDFM:22100:IDFM:StopPlaceEntrance:50147962,IDFM:22100,IDFM:StopPlaceEntrance:50147962,1,0,14.73,18,,,,,
IDFM:463217:IDFM:StopPlaceEntrance:50147962,IDFM:463217,IDFM:StopPlaceEntrance:50147962,1,0,14.73,18,,,,,
IDFM:StopPlaceEntrance:50147959:IDFM:22078,IDFM:StopPlaceEntrance:50147959,IDFM:22078,1,1,193.47,246,,,,,
IDFM:StopPlaceEntrance:50147959:IDFM:463257,IDFM:StopPlaceEntrance:50147959,IDFM:463257,1,1,180.64,230,,,,,
IDFM:StopPlaceEntrance:50147958:IDFM:22078,IDFM:StopPlaceEntrance:50147958,IDFM:22078,1,1,174.59,222,,,,,
IDFM:StopPlaceEntrance:50147958:IDFM:463257,IDFM:StopPlaceEntrance:50147958,IDFM:463257,1,1,165.76,211,,,,,
IDFM:StopPlaceEntrance:50147955:IDFM:22088,IDFM:StopPlaceEntrance:50147955,IDFM:22088,1,1,13.03,16,,,,,
IDFM:StopPlaceEntrance:50147955:IDFM:463121,IDFM:StopPlaceEntrance:50147955,IDFM:463121,1,1,13.03,16,,,,,
IDFM:StopPlaceEntrance:50147950:IDFM:22113,IDFM:StopPlaceEntrance:50147950,IDFM:22113,1,1,79.53,101,,,,,
IDFM:StopPlaceEntrance:50147950:IDFM:463230,IDFM:StopPlaceEntrance:50147950,IDFM:463230,1,1,77.78,99,,,,,
IDFM:StopPlaceEntrance:50147949:IDFM:22113,IDFM:StopPlaceEntrance:50147949,IDFM:22113,1,1,21.78,27,,,,,
